product_id,brand,title,price,category,rating,image_url,product_url,path
B0CBKZXP1K,Under Armour,M UA Perf Tech 6in Men's Underwear Multi Size M,152,Sportswear,4.8,https://m.media-amazon.com/images/I/61LHHemtaaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKZXP1K,img_08145
B0DXVHBR61,Lonimia,"5 Pairs Ankle Cotton Socks for Men & Women, No Show Low Cut Running Sports Socks, Cushioned Breathable Socks for Ultimate Comfort (Black)",19.7,Sportswear,3.5,https://m.media-amazon.com/images/I/71uxmMrtz9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DXVHBR6,img_08146
B00FSB6636,Champion,"Men's Everyday Fitted Ankle Cotton Pants, 31.5"" Inseam, Cotton Knit Pants Left Hip ""C"" Logo, Cotton Warm-Up Pants",87.62,Sportswear,4.3,https://m.media-amazon.com/images/I/611SIwnvIBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00FSB6636,img_08147
B0C5JVSR99,Under Armour,unisex-adult Performance Tech No show 3 Pack Socks,54,Sportswear,4.6,https://m.media-amazon.com/images/I/717BkdtbNvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C5JVSR99,img_08148
B078141ML8,Under Armour,mens Ua Tech 2.0 1/2 Zip T-shirt (pack of 1),125.52,Sportswear,4.6,https://m.media-amazon.com/images/I/719IOsyqzYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B078141ML8,img_08149
B0BGXCRF9D,adidas,cushioned low-cut socks 3 pairs socks for unisex,47.01,Sportswear,4.6,https://m.media-amazon.com/images/I/71IpQfZ9l9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGXCRF9D,img_08150
B01N46IVHJ,Urban Classics,Men Sport Socks 3-pack Socks (pack of 3),31,Sportswear,4.6,https://m.media-amazon.com/images/I/61ZOMH+hozL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01N46IVHJ,img_08151
B0CQYJ4X54,Souke Sports,Cycling Crew Socks Bicycle Bike Socks Breathable Cushion Running For Men & Women One Size,64.99,Sportswear,4.4,https://m.media-amazon.com/images/I/61dWcWQYT2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQYJ4X54,img_08152
B079JY3FG4,Nike,Womens Every Cushioned Crew 3 Pieces CREW (pack of 1),57.24,Sportswear,4.5,https://m.media-amazon.com/images/I/710YT8dBj7S._AC_UL320_.jpg,https://www.amazon.ae/dp/B079JY3FG4,img_08153
B09YD6MX6G,ZENGVEE,5 Pack T Shirt Men Quick Dry Gym Shirts for Men Crew Neck Running Workout Shirts Moisture Wicking Active Athletic Short Sleeve Shirts,143.98,Sportswear,4.3,https://m.media-amazon.com/images/I/61daMcvzJhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YD6MX6G,img_08154
B0FFYPFJLM,Best Fit,"Quick Dry Tracksuit for Men and Women - Unisex Summer Activewear with Moisture Wicking Polyester Fabric, T-Shirt and Short",55,Sportswear,,https://m.media-amazon.com/images/I/61IW4NvreLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FFYPFJLM,img_08155
B0CBKXGFZW,Under Armour,mens M Ua Perf Tech 6In Underwear,135,Sportswear,3.8,https://m.media-amazon.com/images/I/819SQ-qqu8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKXGFZW,img_08156
B0C29RBY4P,Under Armour,Men's Charged Cotton 6-inch Boxerjock 3-Pack,174.17,Sportswear,4.6,https://m.media-amazon.com/images/I/71hD25YNlZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C29RBY4P,img_08157
B07TTNF3ZN,C9 Champion,Men's Sleeveless Tech Tee,37.83,Sportswear,4.5,https://m.media-amazon.com/images/I/911+QmidLLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TTNF3ZN,img_08158
B071J388BG,Russell Athletic,mens Essenital Men's Long Sleeve Tee T-Shirt,33.23,Sportswear,4.5,https://m.media-amazon.com/images/I/71TDabt93DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B071J388BG,img_08159
B017F0O242,Mizuno,Elite 9 SL2 Volleyball Kneepad,92.68,Sportswear,4.6,https://m.media-amazon.com/images/I/61Yv4VQfVuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B017F0O24,img_08160
B0BMB88QQJ,ANTHONY JACKSON,Box of 10 Premium Seamless Bay - Ladies Sneaker Socks,69.9,Sportswear,4.4,https://m.media-amazon.com/images/I/81J4Crq0N1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BMB88QQJ,img_08161
B00W04NZFQ,Jockey,Men's Half Sleeve Round Neck Vest (Pack of 2),63,Sportswear,4.3,https://m.media-amazon.com/images/I/717XD7b96PL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00W04NZFQ,img_08162
B0DDQJ4C65,gratulatio,"Men's Sweatpants with Zip Pockets, Tapered Joggers Trousers for Men Athletic Casual Pants Thin for Summer for Workout, Running, Casual Wear S-XXL",59,Sportswear,3.9,https://m.media-amazon.com/images/I/510j5rwd9gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DDQJ4C6,img_08163
B0987FSY9G,MANSDOUR,Men's Quick-Dry Active Sports Shirts Quarter Zip Long Sleeve Running Pullover Tops Outdoor Sweatshirt,60,Sportswear,4.5,https://m.media-amazon.com/images/I/61zUtDVmTMS._AC_UL320_.jpg,https://www.amazon.ae/dp/B0987FSY9G,img_08164
B0C7HG29TZ,JACK & JONES,mens Jjebradley Noos Sweat Hood Sweatshirt,55.5,Sportswear,4.4,https://m.media-amazon.com/images/I/61ZO2Aa139L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C7HG29TZ,img_08165
B08SMF2Z3C,Sebasty,"Sebasty Men Body Shaper Waist Trainer Slimming Control Panties Male Modeling Shapewear Compression Shapers Strong Shaping Underwear,White-M",12,Sportswear,,https://m.media-amazon.com/images/I/61xWTMpwi0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08SMF2Z3C,img_08166
B0BKPKSHYP,Deyilong,Men's Classic Warm Long Sleeve Baseball Hiking T Shirts UPF 50+ Fishing Shirts Men's Long Sleeve Running Shirts Athletic Workout T-Shirts Quick Dry,68,Sportswear,5,https://m.media-amazon.com/images/I/51g5XqU1TGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BKPKSHYP,img_08167
B07N82K4K4,Gold Toe,Men's Cotton Crew 656s Athletic Sock,27.89,Sportswear,4.6,https://m.media-amazon.com/images/I/91jvAyBNqxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N82K4K4,img_08168
B0D47KV638,PUMA,Mens Tracksuits Tracksuit,179.21,Sportswear,5,https://m.media-amazon.com/images/I/41SEWUa-kdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D47KV638,img_08169
B0CL7KZZXK,JACK & JONES,mens CORP LOGO SWEAT HOOD PLAY Sweatshirt,82,Sportswear,4.7,https://m.media-amazon.com/images/I/71sCkKTwVGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL7KZZXK,img_08170
B0C45BWYR3,Eacam,Eacam Outdoor Multi Pockets - Fishing Photography Vest Summer Mesh Jackets Quick Dry Waistcoat,91.29,Sportswear,3.6,https://m.media-amazon.com/images/I/61WeQ5TrwdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C45BWYR3,img_08171
B09QMC8CH8,Hugo Boss,Mens Short Sleeve Shirt Tshirt Rn 3p Classic 10243514 01,250,Sportswear,4.2,https://m.media-amazon.com/images/I/51GENSBiuUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09QMC8CH8,img_08172
B01HR7QXL8,Halo Headband,Halo II Headband Sweatband Pullover,61.47,Sportswear,4.2,https://m.media-amazon.com/images/I/716MqWXkSPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01HR7QXL8,img_08173
B001IDGK3O,Urban Classics,Men Bball Mesh Shorts Sports Shorts (pack of 1),75.52,Sportswear,4.1,https://m.media-amazon.com/images/I/61+bxik9ymL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001IDGK3O,img_08174
B0B728PPRG,Liberty Imports,Men's Athletic Crew Neck Short Sleeve T Shirts Undershirt,165,Sportswear,4.6,https://m.media-amazon.com/images/I/71nykOlQFxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B728PPRG,img_08175
B09KNMWV9W,Diverse,Men's Chino Slim Fit Cotton Blend Denim Shorts,16.63,Sportswear,2,https://m.media-amazon.com/images/I/71JAXPfhqEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KNMWV9W,img_08176
B0FKZ63RSP,Best Fit,Quick Dry Tracksuit for Men & Women - Unisex Lightweight Summer Gym Set - Breathable Moisture-Wicking T-Shirt & Trouser for Workout & Fitness,86.39,Sportswear,,https://m.media-amazon.com/images/I/71sDQhsUNML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FKZ63RSP,img_08177
B0F8B59G6S,TSLA,"Men's Athletic Compression Shorts, Sports Performance Active Cool Dry Running Tights",59.98,Sportswear,,https://m.media-amazon.com/images/I/618h9KZWFEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F8B59G6S,img_08178
B0DRJNTQ3K,Generic,Men's Fitness Tank Top Workout Sleeveless T Shirt Athletic Tank Top Training Bodybuilding Shirt,30.76,Sportswear,,https://m.media-amazon.com/images/I/71rWvMs68sL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DRJNTQ3K,img_08179
B0D47ND7VZ,PUMA,Mens individualLIGA Tees,68,Sportswear,,https://m.media-amazon.com/images/I/91DHdV3EghL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D47ND7VZ,img_08180
B0CZPN8D9N,adidas,Men Yoga Essentials With Cuffs Track Suit,245,Sportswear,5,https://m.media-amazon.com/images/I/61B26SkhJJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZPN8D9N,img_08181
B086FPXGVK,Gildan,"Men's Active Flat Knit No Show Socks with Tab Back, Multipairs",115.5,Sportswear,4,https://m.media-amazon.com/images/I/71p1riHVmmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B086FPXGVK,img_08182
B07NDLL67Y,Nautica,Men's Nautica Men's Anchor Fleece Full-Zip Hoodie Hooded Sweatshirt,414.87,Sportswear,4.5,https://m.media-amazon.com/images/I/814QUwQzKeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NDLL67Y,img_08183
B06XKKN9NL,Aptoco,Compression Shirts for Men Shapewear Vest Body Shaper Abs Abdomen Slim Tank Top Undershirt for Men's Gynecomastia,41,Sportswear,3.8,https://m.media-amazon.com/images/I/61Mgj8DkrDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06XKKN9NL,img_08184
B0DJKVS7RR,PUJANE,5 Pairs Basketball Socks Athletic Running Calf Socks Performance Cushioned Breathable Crew Sport Socks for Men Women,36.99,Sportswear,4,https://m.media-amazon.com/images/I/61n3FpbnbNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJKVS7RR,img_08185
B0B59KFSFM,Nike,Men's M Nk Df Acd23 Top Ss Short-sleeved soccer top,88,Sportswear,4.6,https://m.media-amazon.com/images/I/61RJhdL3Z9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B59KFSFM,img_08186
B0DR3BBHD1,Soul8 Studio,Athletic Pilates Grip Crew Socks Gym Running Sports Socks for Men Women Unisex,90.89,Sportswear,,https://m.media-amazon.com/images/I/61HUUbAXLcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DR3BBHD,img_08187
B09WLSJL1Z,COMODO,long short white Small 100% Egyptian cotton,19,Sportswear,4.6,https://m.media-amazon.com/images/I/41rldQlSOsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09WLSJL1Z,img_08188
B07KJBQYH6,Skechers,"mens Men's 10 Pack No Show Socks, White Traditional, One size",70.78,Sportswear,4.6,https://m.media-amazon.com/images/I/71pTakGZVzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07KJBQYH6,img_08189
B0B7N426NL,MAKINGTEC,"MAKINGTEC 3 Pairs Anti Slip Football Sport Socks Breathable Anti Blister Grip Socks Men Women, Trainer Socks Cushion Athletic Soccer Socks for Basketball Hiking Walking Running (Black)",49.99,Sportswear,4.4,https://m.media-amazon.com/images/I/810eOUiNboL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7N426NL,img_08190
B09NDNZBVC,adidas,Men's Entrada 22 Shorts,79.15,Sportswear,4.5,https://m.media-amazon.com/images/I/41cMC6oKMDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09NDNZBVC,img_08191
B0CP7B662B,COOFANDY,Men's 2 Pack Gym SleevelessTank Top Casual Soft Muscle Workout Shirts Bodybuilding Tee,104.03,Sportswear,4.2,https://m.media-amazon.com/images/I/81zGk-SrwOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CP7B662B,img_08192
B07B8MXC5D,2XU,Unisex Vectr Light Cushion 1/4 Crew Socks Socks,77.05,Sportswear,4.5,https://m.media-amazon.com/images/I/51YUFkPLzgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B8MXC5D,img_08193
B0CLF6WVVS,FootJoy,Foot Joy Prodry Advanced Golf Confort Sport Sock US 7-12 (White Grey Black),137.04,Sportswear,4.8,https://m.media-amazon.com/images/I/51oKPVZxmVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CLF6WVVS,img_08194
B0B5CZPZVK,Nike,Men's M Nk Df Acd23 Trk Jacket K Knit Soccer Track Jacket,68.81,Sportswear,4.2,https://m.media-amazon.com/images/I/614gYxugS7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5CZPZVK,img_08195
B00AKSCXBG,Champion,"mens Shorts, Everyday Shorts, Lightweight Long Shorts for Men (Reg. Or Big & Tall) Shorts (pack of 1)",60,Sportswear,4.4,https://m.media-amazon.com/images/I/61IKSIknNKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00AKSCXBG,img_08196
B0DM1X2WM6,"33,000ft","Men's Golf Shorts Dry Fit, 11"" Lightweight Quick Dry Golf Stretch Bermuda Shorts Performance Casual Shorts with Pockets for Golf Travelling and Working",116.44,Sportswear,4.4,https://m.media-amazon.com/images/I/71bIae62OjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DM1X2WM6,img_08197
B0BQWXTGQW,adidas,"Unisex's Tennis Wristband Socks White/White/Black, M",59,Sportswear,4.4,https://m.media-amazon.com/images/I/61NatYLTqsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWXTGQW,img_08198
B08528VYHQ,Skechers,mens 6 Pack Low Cut Socks,54.72,Sportswear,4.4,https://m.media-amazon.com/images/I/714kk+a1O2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08528VYHQ,img_08199
B08QYQSFDQ,YQHMT,Basketball Socks Outdoor Athletic Crew Socks Thick Compression Sports Socks for Men & Women 4 Pack,49,Sportswear,4.5,https://m.media-amazon.com/images/I/61Sf36yNCML._AC_UL320_.jpg,https://www.amazon.ae/dp/B08QYQSFDQ,img_08200
B0D7J4CV32,Aowin,"Aowin Invisible Ice Silk Breathable Socks,5 Pairs No Show Socks for Men Women,Hidden Ankle Sock,Soft Thin Low Cut Non Slip Socks for Flats Boat Sneaker Casual Invisible Short Flat Boat Line Sock",32.1,Sportswear,,https://m.media-amazon.com/images/I/515D0ybHq5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D7J4CV3,img_08201
B0BNM2YSGN,adidas,mens aeroready essentials chelsea 3-stripes shorts shorts for men Shorts,85.5,Sportswear,4.5,https://m.media-amazon.com/images/I/611q-2WJiYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BNM2YSGN,img_08202
B0DSLTQZQ9,ECO SHINE,"Comfortable Socks for Men/Women Comfortable Socks for Athletic Running Low Cut Ankle Socks, Cotton Socks Blend Office, School, Sports, Everyday Wear Durable Lightweight (Multicolor 12 Pairs)",20,Sportswear,3,https://m.media-amazon.com/images/I/810v9V1-qbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DSLTQZQ9,img_08203
B09B12QLSM,Nike,unisex-adult Everyday Cushion Ankle 3 Pack 3 Pair Socks,60,Sportswear,4.5,https://m.media-amazon.com/images/I/71kZIpNEuoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09B12QLSM,img_08204
B087TGY4J7,COOFANDY,Men's 3 Pack Quick Dry Workout Tank Top Gym Muscle Tee Fitness Bodybuilding Sleeveless T Shirt,81,Sportswear,4.1,https://m.media-amazon.com/images/I/71y-bFdKCvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B087TGY4J7,img_08205
B0DGGD57HM,COOFANDY,Mens Knit Polo Shirts V Neck Short Sleeve Stretch Polo T Shirt Casual Golf Shirts,123.31,Sportswear,4.4,https://m.media-amazon.com/images/I/717n4-nTpoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DGGD57HM,img_08206
B0DFY8XX6N,Seocsing,Thermal Underwear Set for Men Fleece Lined Base Layer Set Long Johns Base Layers Cold Weather Thickened Outdoor,0.99,Sportswear,4.1,https://m.media-amazon.com/images/I/4185jBq9hkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DFY8XX6N,img_08207
B01DOLE1QA,Hanes,Men's Jersey Pant,68,Sportswear,4.2,https://m.media-amazon.com/images/I/611Eh3lFg1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01DOLE1QA,img_08208
B012AP0XKE,PUMA,mens 6 Pack Quarter Crew Socks Men's Socks (pack of 6),45.14,Sportswear,4.7,https://m.media-amazon.com/images/I/71nqO8PRFSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B012AP0XKE,img_08209
B0BPSNCMMY,adidas,Unisex C SPW ANK 6P BLACK/WHITE IC1291 NOT SPORTS SPECIFIC SOCKS for Unisex ANKLE SOCKS,71,Sportswear,4.7,https://m.media-amazon.com/images/I/81eaGlUyXsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPSNCMMY,img_08210
B09K3FF8MX,SOLCYSX,Men Compression Shirt for Body Slimming Tank Top Shaper Tight Undershirt Tummy Control Girdle,25.5,Sportswear,4,https://m.media-amazon.com/images/I/71eLJfmmm-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09K3FF8MX,img_08211
B09SZ77KZ2,KASTWAVE,Basketball Socks for Men Running Training Boys Compression Cotton Sock Men's Athletic Crew Socks Performance Thick Cushioned Sport Lightweight and Breathable 5 Pairs,49.99,Sportswear,4.5,https://m.media-amazon.com/images/I/6118dQUQSCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09SZ77KZ,img_08212
B0CKW2FQQD,BROKIG,"Mens Zip Hoodies,Lightweight Gym Sports Sweatshirts Running Track Training Jackets with Pockets",92.93,Sportswear,3.7,https://m.media-amazon.com/images/I/61xcUZPxEVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKW2FQQD,img_08213
B0FFB1R5HS,IEOVIEE,"2 Pairs Cooling UV Protection Sleeves UPF 50+, UV Sun Protection Armrest for Women Men, Elastic, Breathable, Non-Slip, Outdoor Sports",16.19,Sportswear,5,https://m.media-amazon.com/images/I/71iBas1DzoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FFB1R5HS,img_08214
B0874WTGVV,Under Armour,Mens Armour Heatgear Compression Short-sleeve T-shirt Short Sleeve,157.83,Sportswear,4.6,https://m.media-amazon.com/images/I/61tWWwN6LUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0874WTGVV,img_08215
B0BQWB18Y6,adidas,Men Essentials Single Jersey Big Logo T-Shirt,64.67,Sportswear,4.4,https://m.media-amazon.com/images/I/61QYtg48UhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWB18Y6,img_08216
B08V93PXFX,Nike,Unisex Adults U NK EVERYDAY CSH CRW 3PR 132 Socks (pack of 6),60,Sportswear,4.6,https://m.media-amazon.com/images/I/61sZAdj+h6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08V93PXFX,img_08217
B09WKG6PFY,NC,Men's Shorts Pants Jogger Summer Track Pants Cotton Sports Workout Running Gym Athletic Performae Short Sweat Resistant Quick Fit Bodybuilding Training Pockets Boys Teenager Gift Husband Father 3XL,20,Sportswear,4.2,https://m.media-amazon.com/images/I/51Da1GkbPCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09WKG6PFY,img_08218
B0D1CN6ZW5,Skechers,Men's SOCKS BLACK 10-13 US,30.76,Sportswear,3.6,https://m.media-amazon.com/images/I/51x2-qLP39L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D1CN6ZW,img_08219
B0874V8THD,Under Armour,mens Heatgear Armour Long Sleeve T-shirt (pack of 1),162,Sportswear,4.6,https://m.media-amazon.com/images/I/51HTJqSUlEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0874V8THD,img_08220
B0D16DQSQ7,Under Armour,Mens Men's UA Boxed Sports Short Sleeve UA M BOXED SPORTS UPDATED SS,58,Sportswear,4.8,https://m.media-amazon.com/images/I/71+HeR0jm8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D16DQSQ7,img_08221
B0BY2SYHW6,Excefore,"Mens Thermal Ski Socks, 2 Pairs Winter Warm Knee High Cycling Sports Socks Men 9-12 Anti Blister Cushioned Snow Boot Socks for Skiing Snowboard Trekking Hiking",41.99,Sportswear,4.5,https://m.media-amazon.com/images/I/91QHGsX2fSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BY2SYHW6,img_08222
B00236VOOU,PUMA,mens Crew 3 Pack Socks (pack of 3),42.61,Sportswear,4.5,https://m.media-amazon.com/images/I/71yazYMYCiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00236VOOU,img_08223
B0D7LX9CTT,PUJANE,5 Pairs Ankle Athletic Running Socks Cushioned Breathable Low Cut Sports Tab Cotton Socks for Men and Women,35.99,Sportswear,3.7,https://m.media-amazon.com/images/I/61ijVbAomFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D7LX9CTT,img_08224
B0874W4WR5,Under Armour,mens Ua Hg Armour Shorts (pack of 1),114,Sportswear,4.6,https://m.media-amazon.com/images/I/71dMrW8br8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0874W4WR,img_08225
B0785FWNL6,Under Armour,Mens Tech 2.0 Round Neck Short Sleeve MNS Short Sleeve,77.77,Sportswear,4.5,https://m.media-amazon.com/images/I/713faYVyhcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0785FWNL6,img_08226
B0CH55QXNV,RSO Outfits,Men's Polyester Solid Sports Casual Shorts,55,Sportswear,4,https://m.media-amazon.com/images/I/61o84Z9ibYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CH55QXNV,img_08227
B0C8HVFSBT,BananaHome,BananHome Men's 2 in 1 Running Shorts Gym Workout Quick Dry Mens Shorts Mens Athletic Shorts with Towel Loop and Phone Pocket,42.4,Sportswear,3.3,https://m.media-amazon.com/images/I/71h0nsfM8+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8HVFSBT,img_08228
B0F18NZQTD,ROCF ROSSINI,6 Pairs of Mens Cotton Socks Cushioned Breathable Sports - Athletic Anti Blister Ankle Socks for Ultimate Comfort and Performance,59.99,Sportswear,4.3,https://m.media-amazon.com/images/I/81WWsn2BL6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F18NZQTD,img_08229
B09CTMFHQ2,YANEK,Casual Plain Hoodie | Sweatshirt | Solid Colors | With Kangaroo Pocket | Unisex,39.99,Sportswear,4.8,https://m.media-amazon.com/images/I/61TaQ+7ZmdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09CTMFHQ,img_08230
B07DWXFX63,Columbia,Columbia,144,Sportswear,4.4,https://m.media-amazon.com/images/I/5125YrFziuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DWXFX63,img_08231
B0CL75T3CT,JACK & JONES,mens CHARGE SWEAT HOOD Sweatshirt,82,Sportswear,4.2,https://m.media-amazon.com/images/I/71tt7WePL8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL75T3CT,img_08232
B08R57K48G,Runhit,Compression Shirt Men Short Sleeve Athletic Shirts Workout Cool Dry Baselayer T-Shirt,99,Sportswear,4.6,https://m.media-amazon.com/images/I/61U8pNqknlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08R57K48G,img_08233
B0F5QDS3J3,Generic,3 Pack Mens Ankle Socks Size 10-13/13-15 Cotton Mens No Show Socks,10.34,Sportswear,,https://m.media-amazon.com/images/I/71d9Lv85UmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F5QDS3J3,img_08234
B0C12LHXZ1,Under Armour,mens Ua Gl Foundation Update Ss T-shirt,79,Sportswear,4.5,https://m.media-amazon.com/images/I/511hCOD8rQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C12LHXZ,img_08235
B0DJ8TGM5S,adidas,Unisex Cushioned Crew Socks 6 Pair Pack SOCKS (pack of 1),69,Sportswear,4.7,https://m.media-amazon.com/images/I/81Gbkcmmu0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJ8TGM5S,img_08236
B0CMV7YFRT,Nike,Unisex U J EVERYDAY CUSH POLY NS 3PR - 144 SOCKS,67,Sportswear,4,https://m.media-amazon.com/images/I/61914Wry14L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CMV7YFRT,img_08237
B00AKSCY8I,Champion,"Mens Shorts, Everyday Shorts, Lightweight Long Shorts for Men (Reg. Or Big & Tall) Short (pack of 1)",35,Sportswear,4.3,https://m.media-amazon.com/images/I/71pk60UaOOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00AKSCY8I,img_08238
B0BQN8VCSK,Nike,Unisex Nike Everyday Plus Cushioned Socks,47,Sportswear,4.2,https://m.media-amazon.com/images/I/61R8CEbQ9WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQN8VCSK,img_08239
B0CBKY8MRK,Under Armour,"Mens Men's UA Performance Tech™ 3"" 3-Pack Boxerjock® Underwear",120,Sportswear,3.9,https://m.media-amazon.com/images/I/81m5I2DyW0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKY8MRK,img_08240
B08MBFY2VH,Hanes,mens Max Cushion Ankle Max Cushion Ankle (pack of 6),88.87,Sportswear,4.6,https://m.media-amazon.com/images/I/81SNtQJkZhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08MBFY2VH,img_08241
B0C3MYLRZM,BOSS,Men's Mix&Match H Loungewear Jacket,175,Sportswear,4.2,https://m.media-amazon.com/images/I/61XMjSRZz8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3MYLRZM,img_08242
B0CR91B1C8,adidas,Men Tiro 24 Jersey Jersey (pack of 1),47.76,Sportswear,4.8,https://m.media-amazon.com/images/I/51wTlTG-yTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CR91B1C8,img_08243
B0CDRGZ8VX,BOOMCOOL,mens 6801 6802 6803 Shorts Set,169.55,Sportswear,4.3,https://m.media-amazon.com/images/I/61rHXIgPvEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDRGZ8VX,img_08244
B0CZ9T87PJ,adidas,Men Football Shorts Squadra 25 Shorts,61,Sportswear,4.7,https://m.media-amazon.com/images/I/61oPDAETeaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZ9T87PJ,img_08245
B07QYXMGPG,Heelium,Bamboo Socks for Men | Odour-Free & Breathable | Padded Base & Anti-bacterial | 3X Softer than Cotton Socks,53.1,Sportswear,4,https://m.media-amazon.com/images/I/715dKjMUIIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QYXMGPG,img_08246
